trade_id,timestamp,symbol,action,side,quantity,price,total_value,strategy,mode,primary_signal,signal_value,threshold,direction,trend,explanation,realized_pnl
BT-20251203094107-0190,2023-12-29T05:00:00+00:00,SPY,SELL,long,21.5801,475.31,10257.25,macd_strategy,backtest,macd_bearish_crossover,7.1899,7.3165,below,,SELL: MACD bearish crossover. MACD (7.1899) crossed below Signal line (7.3165). Histogram: -0.1266. ,236.91
BT-20251203094107-0191,2024-01-22T05:00:00+00:00,SPY,BUY,long,20.7601,483.45,10036.49,macd_strategy,backtest,macd_bullish_crossover,4.5078,4.4367,above,,BUY: MACD bullish crossover. MACD (4.5078) crossed above Signal line (4.4367). Histogram: 0.0710. Mo,
BT-20251203094107-0192,2024-02-16T05:00:00+00:00,SPY,SELL,long,20.7601,499.51,10369.90,macd_strategy,backtest,macd_bearish_crossover,6.3847,6.4472,below,,SELL: MACD bearish crossover. MACD (6.3847) crossed below Signal line (6.4472). Histogram: -0.0626. ,328.39
BT-20251203094107-0193,2024-02-23T05:00:00+00:00,SPY,BUY,long,19.8223,507.85,10066.77,macd_strategy,backtest,macd_bullish_crossover,6.3481,6.1958,above,,BUY: MACD bullish crossover. MACD (6.3481) crossed above Signal line (6.1958). Histogram: 0.1523. Mo,
BT-20251203094107-0194,2024-03-05T05:00:00+00:00,SPY,SELL,long,19.8223,507.18,10053.49,macd_strategy,backtest,macd_bearish_crossover,6.3151,6.3936,below,,SELL: MACD bearish crossover. MACD (6.3151) crossed below Signal line (6.3936). Histogram: -0.0785. ,-18.31
BT-20251203094107-0195,2024-03-21T04:00:00+00:00,SPY,BUY,long,19.2693,522.20,10062.42,macd_strategy,backtest,macd_bullish_crossover,5.6577,5.6246,above,,BUY: MACD bullish crossover. MACD (5.6577) crossed above Signal line (5.6246). Histogram: 0.0331. Mo,
BT-20251203094107-0196,2024-03-25T04:00:00+00:00,SPY,SELL,long,19.2693,519.77,10015.60,macd_strategy,backtest,macd_bearish_crossover,5.6376,5.6469,below,,SELL: MACD bearish crossover. MACD (5.6376) crossed below Signal line (5.6469). Histogram: -0.0093. ,-51.86
BT-20251203094107-0197,2024-05-03T04:00:00+00:00,SPY,BUY,long,19.6654,511.29,10054.73,macd_strategy,backtest,macd_bullish_crossover,-1.7079,-2.1387,above,,BUY: MACD bullish crossover. MACD (-1.7079) crossed above Signal line (-2.1387). Histogram: 0.4308. ,
BT-20251203094107-0198,2024-05-30T04:00:00+00:00,SPY,SELL,long,19.6654,522.61,10277.34,macd_strategy,backtest,macd_bearish_crossover,4.1998,4.6178,below,,SELL: MACD bearish crossover. MACD (4.1998) crossed below Signal line (4.6178). Histogram: -0.4180. ,217.59
BT-20251203094107-0199,2024-06-06T04:00:00+00:00,SPY,BUY,long,18.8418,534.66,10073.94,macd_strategy,backtest,macd_bullish_crossover,4.3654,4.2531,above,,BUY: MACD bullish crossover. MACD (4.3654) crossed above Signal line (4.2531). Histogram: 0.1123. Mo,
BT-20251203094107-0200,2024-06-26T04:00:00+00:00,SPY,SELL,long,18.8418,545.51,10278.37,macd_strategy,backtest,macd_bearish_crossover,5.9384,6.0192,below,,SELL: MACD bearish crossover. MACD (5.9384) crossed below Signal line (6.0192). Histogram: -0.0808. ,199.40
BT-20251203094107-0201,2024-07-05T04:00:00+00:00,SPY,BUY,long,18.1944,554.64,10091.33,macd_strategy,backtest,macd_bullish_crossover,5.7930,5.6555,above,,BUY: MACD bullish crossover. MACD (5.7930) crossed above Signal line (5.6555). Histogram: 0.1375. Mo,
BT-20251203094107-0202,2024-07-18T04:00:00+00:00,SPY,SELL,long,18.1944,552.66,10055.31,macd_strategy,backtest,macd_bearish_crossover,5.9845,6.4770,below,,SELL: MACD bearish crossover. MACD (5.9845) crossed below Signal line (6.4770). Histogram: -0.4924. ,-41.07
BT-20251203094107-0203,2024-08-14T04:00:00+00:00,SPY,BUY,long,18.5466,543.75,10084.71,macd_strategy,backtest,macd_bullish_crossover,-3.1519,-3.6181,above,,BUY: MACD bullish crossover. MACD (-3.1519) crossed above Signal line (-3.6181). Histogram: 0.4661. ,
BT-20251203094107-0204,2024-09-04T04:00:00+00:00,SPY,SELL,long,18.5466,550.95,10218.24,macd_strategy,backtest,macd_bearish_crossover,3.6796,3.8670,below,,SELL: MACD bearish crossover. MACD (3.6796) crossed below Signal line (3.8670). Histogram: -0.1874. ,128.49
BT-20251203094108-0205,2024-09-13T04:00:00+00:00,SPY,BUY,long,17.9623,562.01,10095.02,macd_strategy,backtest,macd_bullish_crossover,2.1439,2.0287,above,,BUY: MACD bullish crossover. MACD (2.1439) crossed above Signal line (2.0287). Histogram: 0.1152. Mo,
BT-20251203094108-0206,2024-10-03T04:00:00+00:00,SPY,SELL,long,17.9623,567.82,10199.38,macd_strategy,backtest,macd_bearish_crossover,4.7043,4.9582,below,,SELL: MACD bearish crossover. MACD (4.7043) crossed below Signal line (4.9582). Histogram: -0.2539. ,99.31
BT-20251203094108-0207,2024-10-10T04:00:00+00:00,SPY,BUY,long,17.5349,576.13,10102.41,macd_strategy,backtest,macd_bullish_crossover,4.7716,4.7177,above,,BUY: MACD bullish crossover. MACD (4.7716) crossed above Signal line (4.7177). Histogram: 0.0539. Mo,
BT-20251203094108-0208,2024-10-23T04:00:00+00:00,SPY,SELL,long,17.5349,577.99,10135.02,macd_strategy,backtest,macd_bearish_crossover,5.2662,5.5559,below,,SELL: MACD bearish crossover. MACD (5.2662) crossed below Signal line (5.5559). Histogram: -0.2897. ,27.56
BT-20251203094108-0209,2024-11-07T05:00:00+00:00,SPY,BUY,long,16.9618,595.61,10102.64,macd_strategy,backtest,macd_bullish_crossover,3.4119,2.8245,above,,BUY: MACD bullish crossover. MACD (3.4119) crossed above Signal line (2.8245). Histogram: 0.5874. Mo,
BT-20251203094108-0210,2024-11-18T05:00:00+00:00,SPY,SELL,long,16.9618,588.15,9976.10,macd_strategy,backtest,macd_bearish_crossover,4.8186,4.8835,below,,SELL: MACD bearish crossover. MACD (4.8186) crossed below Signal line (4.8835). Histogram: -0.0649. ,-131.59
BT-20251203094108-0211,2024-11-25T05:00:00+00:00,SPY,BUY,long,16.8811,597.53,10086.97,macd_strategy,backtest,macd_bullish_crossover,4.6586,4.6193,above,,BUY: MACD bullish crossover. MACD (4.6586) crossed above Signal line (4.6193). Histogram: 0.0393. Mo,
BT-20251203094108-0212,2024-12-10T05:00:00+00:00,SPY,SELL,long,16.8811,602.80,10175.93,macd_strategy,backtest,macd_bearish_crossover,5.7802,5.8136,below,,SELL: MACD bearish crossover. MACD (5.7802) crossed below Signal line (5.8136). Histogram: -0.0333. ,83.92
BT-20251203094108-0213,2023-03-10T05:00:00+00:00,SPY,BUY,long,25.9128,385.91,10000.00,pairs_trading_strategy,backtest,z_score_oversold,-2.0834,-2.0000,below,,BUY: Z-score (-2.08) below -2.0 threshold. Price $385.91 is 2.1 std devs below 20-day mean $401.38. ,
BT-20251203094108-0214,2023-03-16T04:00:00+00:00,SPY,SELL,long,25.9128,396.11,10264.31,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.1621,0.5000,near_zero,,SELL: Z-score (-0.16) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,259.31
BT-20251203094108-0215,2023-08-16T04:00:00+00:00,SPY,BUY,long,22.7991,439.64,10023.39,pairs_trading_strategy,backtest,z_score_oversold,-2.1458,-2.0000,below,,BUY: Z-score (-2.15) below -2.0 threshold. Price $439.64 is 2.1 std devs below 20-day mean $450.32. ,
BT-20251203094108-0216,2023-08-28T04:00:00+00:00,SPY,SELL,long,22.7991,442.76,10094.53,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.2481,0.5000,near_zero,,SELL: Z-score (-0.25) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,66.12
BT-20251203094108-0217,2023-09-21T04:00:00+00:00,SPY,BUY,long,23.2446,431.39,10027.49,pairs_trading_strategy,backtest,z_score_oversold,-2.5959,-2.0000,below,,BUY: Z-score (-2.60) below -2.0 threshold. Price $431.39 is 2.6 std devs below 20-day mean $444.91. ,
BT-20251203094108-0218,2023-10-09T04:00:00+00:00,SPY,SELL,long,23.2446,432.29,10048.41,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.1552,0.5000,near_zero,,SELL: Z-score (-0.16) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,15.91
BT-20251203094108-0219,2023-10-26T04:00:00+00:00,SPY,BUY,long,24.3039,412.55,10026.57,pairs_trading_strategy,backtest,z_score_oversold,-2.2281,-2.0000,below,,BUY: Z-score (-2.23) below -2.0 threshold. Price $412.55 is 2.2 std devs below 20-day mean $427.37. ,
BT-20251203094108-0220,2023-11-01T04:00:00+00:00,SPY,SELL,long,24.3039,422.66,10272.28,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.3696,0.5000,near_zero,,SELL: Z-score (-0.37) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,240.70
BT-20251203094108-0221,2024-04-15T04:00:00+00:00,SPY,BUY,long,19.9189,504.45,10048.10,pairs_trading_strategy,backtest,z_score_oversold,-2.8350,-2.0000,below,,BUY: Z-score (-2.83) below -2.0 threshold. Price $504.45 is 2.8 std devs below 20-day mean $517.73. ,
BT-20251203094108-0222,2024-04-26T04:00:00+00:00,SPY,SELL,long,19.9189,508.26,10123.99,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.2005,0.5000,near_zero,,SELL: Z-score (-0.20) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,70.87
BT-20251203094108-0223,2024-07-25T04:00:00+00:00,SPY,BUY,long,18.6710,538.41,10052.66,pairs_trading_strategy,backtest,z_score_oversold,-2.0228,-2.0000,below,,BUY: Z-score (-2.02) below -2.0 threshold. Price $538.41 is 2.0 std devs below 20-day mean $552.65. ,
BT-20251203094108-0224,2024-07-31T04:00:00+00:00,SPY,SELL,long,18.6710,550.81,10284.18,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.2321,0.5000,near_zero,,SELL: Z-score (-0.23) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,226.49
BT-20251203094108-0225,2024-08-02T04:00:00+00:00,SPY,BUY,long,18.9018,532.90,10072.76,pairs_trading_strategy,backtest,z_score_oversold,-2.0830,-2.0000,below,,BUY: Z-score (-2.08) below -2.0 threshold. Price $532.90 is 2.1 std devs below 20-day mean $550.99. ,
BT-20251203094108-0226,2024-08-13T04:00:00+00:00,SPY,SELL,long,18.9018,542.04,10245.52,pairs_trading_strategy,backtest,z_score_mean_reversion,0.1661,0.5000,near_zero,,SELL: Z-score (0.17) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,167.73
BT-20251203094108-0227,2024-10-31T04:00:00+00:00,SPY,BUY,long,17.7388,568.64,10086.99,pairs_trading_strategy,backtest,z_score_oversold,-2.0755,-2.0000,below,,BUY: Z-score (-2.08) below -2.0 threshold. Price $568.64 is 2.1 std devs below 20-day mean $578.73. ,
BT-20251203094108-0228,2024-11-05T05:00:00+00:00,SPY,SELL,long,17.7388,576.70,10229.97,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.4771,0.5000,near_zero,,SELL: Z-score (-0.48) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,137.93
BT-20251203094108-0229,2024-12-18T05:00:00+00:00,SPY,BUY,long,17.2243,586.28,10098.24,pairs_trading_strategy,backtest,z_score_oversold,-2.5277,-2.0000,below,,BUY: Z-score (-2.53) below -2.0 threshold. Price $586.28 is 2.5 std devs below 20-day mean $601.49. ,
BT-20251203094108-0230,2024-12-24T05:00:00+00:00,SPY,SELL,long,17.2243,601.30,10356.95,pairs_trading_strategy,backtest,z_score_mean_reversion,0.0017,0.5000,near_zero,,SELL: Z-score (0.00) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,253.66
BT-20251203094109-0231,2023-04-24T04:00:00+00:00,SPY,BUY,long,24.2348,412.63,10000.00,ai_prediction_strategy,backtest,ai_prediction_bullish,75.0000,70.0000,above,,BUY: AI prediction confidence 75.0% (threshold: 70%). Signals: Strong momentum: 4.1%; MACD positive;,
BT-20251203094110-0232,2024-12-30T05:00:00+00:00,SPY,SELL,long,24.2348,588.22,14255.39,ai_prediction_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,4250.39
BT-20251205133303-0001,2025-01-21T05:00:00+00:00,SPY,BUY,long,16.5824,603.05,10000.00,momentum_strategy,backtest,momentum,0.0289,0.0200,above,,BUY: 20-day momentum (2.89%) exceeded threshold (2.00%). Price rose from $586.10 to $603.05.,
BT-20251205133303-0002,2025-02-27T05:00:00+00:00,SPY,SELL,long,16.5824,585.05,9701.52,momentum_strategy,backtest,momentum,-0.0330,-0.0200,below,,SELL: 20-day momentum (-3.30%) fell below threshold (-2.00%). Price dropped from $605.04 to $585.05.,-303.48
BT-20251205133303-0003,2025-05-01T04:00:00+00:00,SPY,BUY,long,17.8473,558.47,9967.20,momentum_strategy,backtest,momentum,0.0406,0.0200,above,,BUY: 20-day momentum (4.06%) exceeded threshold (2.00%). Price rose from $536.70 to $558.47.,
BT-20251205133303-0004,2025-11-20T05:00:00+00:00,SPY,SELL,long,17.8473,652.53,11645.92,momentum_strategy,backtest,momentum,-0.0365,-0.0200,below,,SELL: 20-day momentum (-3.65%) fell below threshold (-2.00%). Price dropped from $677.25 to $652.53.,1673.74
BT-20251205133303-0005,2025-12-04T05:00:00+00:00,SPY,BUY,long,14.8042,684.39,10131.83,momentum_strategy,backtest,momentum,0.0210,0.0200,above,,BUY: 20-day momentum (2.10%) exceeded threshold (2.00%). Price rose from $670.31 to $684.39.,
BT-20251205133303-0006,2025-12-04T05:00:00+00:00,SPY,SELL,long,14.8042,684.39,10131.83,momentum_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,-5.07
BT-20251205133304-0007,2025-02-27T05:00:00+00:00,SPY,BUY,long,17.0926,585.05,10000.00,mean_reversion_strategy,backtest,bollinger_lower_band,585.0500,589.1429,below,,BUY: Price $585.05 touched lower Bollinger Band $589.14. Z-score: -2.60 (oversold). Expecting mean r,
BT-20251205133304-0008,2025-03-24T04:00:00+00:00,SPY,SELL,long,17.0926,574.08,9812.49,mean_reversion_strategy,backtest,bollinger_mean_reversion,574.0800,572.4390,above,,SELL: Price $574.08 reverted to SMA $572.44. Mean reversion target reached. Z-score: 0.12.,-192.51
BT-20251205133304-0009,2025-04-03T04:00:00+00:00,SPY,BUY,long,18.5919,536.70,9978.28,mean_reversion_strategy,backtest,bollinger_lower_band,536.7000,544.8206,below,,BUY: Price $536.70 touched lower Bollinger Band $544.82. Z-score: -2.91 (oversold). Expecting mean r,
BT-20251205133304-0010,2025-04-24T04:00:00+00:00,SPY,SELL,long,18.5919,546.69,10164.01,mean_reversion_strategy,backtest,bollinger_mean_reversion,546.6900,535.4820,above,,SELL: Price $546.69 reverted to SMA $535.48. Mean reversion target reached. Z-score: 0.55.,180.74
BT-20251205133304-0011,2025-10-10T04:00:00+00:00,SPY,BUY,long,15.3040,653.02,9993.83,mean_reversion_strategy,backtest,bollinger_lower_band,653.0200,654.1270,below,,BUY: Price $653.02 touched lower Bollinger Band $654.13. Z-score: -2.21 (oversold). Expecting mean r,
BT-20251205133304-0012,2025-10-15T04:00:00+00:00,SPY,SELL,long,15.3040,665.17,10179.77,mean_reversion_strategy,backtest,bollinger_mean_reversion,665.1700,665.1090,above,,SELL: Price $665.17 reverted to SMA $665.11. Mean reversion target reached. Z-score: 0.01.,180.95
BT-20251205133304-0013,2025-11-18T05:00:00+00:00,SPY,BUY,long,15.1639,660.08,10009.40,mean_reversion_strategy,backtest,bollinger_lower_band,660.0800,661.4041,below,,BUY: Price $660.08 touched lower Bollinger Band $661.40. Z-score: -2.17 (oversold). Expecting mean r,
BT-20251205133304-0014,2025-11-25T05:00:00+00:00,SPY,SELL,long,15.1639,675.02,10235.95,mean_reversion_strategy,backtest,bollinger_mean_reversion,675.0200,673.1100,above,,SELL: Price $675.02 reverted to SMA $673.11. Mean reversion target reached. Z-score: 0.20.,221.54
BT-20251205133304-0015,2025-02-19T05:00:00+00:00,SPY,BUY,long,16.3151,612.93,10000.00,trend_following_strategy,backtest,uptrend_state,0.9980,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($605.25) is above 50-day SMA ($599.27) by 1.00%.,
BT-20251205133304-0016,2025-03-07T05:00:00+00:00,SPY,SELL,long,16.3151,575.92,9396.18,trend_following_strategy,backtest,ma_crossover_bearish,-0.0122,,below,,SELL: Death Cross detected. 20-day SMA ($596.30) is below 50-day SMA ($596.37) by 0.01%.,-608.82
BT-20251205133304-0017,2025-05-15T04:00:00+00:00,SPY,BUY,long,16.8288,590.46,9936.71,trend_following_strategy,backtest,uptrend_state,0.6423,0.5000,above,,BUY: Uptrend confirmed. 20-day SMA ($557.30) is above 50-day SMA ($553.74) by 0.64%.,
BT-20251205133304-0018,2025-12-04T05:00:00+00:00,SPY,SELL,long,16.8288,684.39,11517.43,trend_following_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,1575.76
BT-20251205133305-0019,2025-01-22T05:00:00+00:00,SPY,BUY,long,16.4897,606.44,10000.00,breakout_strategy,backtest,channel_breakout_up,606.4400,603.0600,above,,BUY: Price $606.44 broke above 20-day resistance $603.06. Breakout strength: 0.56%. Channel width: 4,
BT-20251205133305-0020,2025-02-27T05:00:00+00:00,SPY,SELL,long,16.4897,585.05,9647.29,breakout_strategy,backtest,channel_breakdown,585.0500,589.5600,below,,SELL: Price $585.05 broke below 20-day support $589.56. Breakdown strength: 0.76%. Exiting to preven,-357.71
BT-20251205133305-0021,2025-05-02T04:00:00+00:00,SPY,BUY,long,17.5767,566.76,9961.78,breakout_strategy,backtest,channel_breakout_up,566.7600,564.0699,above,,BUY: Price $566.76 broke above 20-day resistance $564.07. Breakout strength: 0.48%. Channel width: 1,
BT-20251205133305-0022,2025-10-10T04:00:00+00:00,SPY,SELL,long,17.5767,653.02,11477.95,breakout_strategy,backtest,channel_breakdown,653.0200,654.3000,below,,SELL: Price $653.02 broke below 20-day support $654.30. Breakdown strength: 0.20%. Exiting to preven,1511.19
BT-20251205133305-0023,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.9283,677.25,10110.18,breakout_strategy,backtest,channel_breakout_up,677.2500,673.9500,above,,BUY: Price $677.25 broke above 20-day resistance $673.95. Breakout strength: 0.49%. Channel width: 3,
BT-20251205133305-0024,2025-11-18T05:00:00+00:00,SPY,SELL,long,14.9283,660.08,9853.86,breakout_strategy,backtest,channel_breakdown,660.0800,661.2050,below,,SELL: Price $660.08 broke below 20-day support $661.21. Breakdown strength: 0.17%. Exiting to preven,-261.37
BT-20251205133306-0025,2025-03-10T04:00:00+00:00,SPY,BUY,long,17.8387,560.58,10000.00,rsi_strategy,backtest,rsi_oversold,29.9252,30.0000,below,,"BUY: RSI(14) = 29.9 is below oversold threshold (30). Asset is oversold, expecting bounce. Previous ",
BT-20251205133306-0026,2025-06-30T04:00:00+00:00,SPY,SELL,long,17.8387,617.85,11021.62,rsi_strategy,backtest,rsi_overbought,70.2854,70.0000,above,,"SELL: RSI(14) = 70.3 is above overbought threshold (70). Asset is overbought, expecting pullback. Ta",1016.62
BT-20251205133306-0027,2025-03-21T04:00:00+00:00,SPY,BUY,long,17.7311,563.98,10000.00,macd_strategy,backtest,macd_bullish_crossover,-9.2416,-9.4257,above,,BUY: MACD bullish crossover. MACD (-9.2416) crossed above Signal line (-9.4257). Histogram: 0.1841. ,
BT-20251205133306-0028,2025-04-03T04:00:00+00:00,SPY,SELL,long,17.7311,536.70,9516.29,macd_strategy,backtest,macd_bearish_crossover,-8.0430,-7.2781,below,,SELL: MACD bearish crossover. MACD (-8.0430) crossed below Signal line (-7.2781). Histogram: -0.7649,-488.71
BT-20251205133306-0029,2025-04-15T04:00:00+00:00,SPY,BUY,long,18.5054,537.61,9948.70,macd_strategy,backtest,macd_bullish_crossover,-12.1273,-12.8559,above,,BUY: MACD bullish crossover. MACD (-12.1273) crossed above Signal line (-12.8559). Histogram: 0.7286,
BT-20251205133306-0030,2025-04-21T04:00:00+00:00,SPY,SELL,long,18.5054,513.88,9509.57,macd_strategy,backtest,macd_bearish_crossover,-12.6399,-12.5715,below,,SELL: MACD bearish crossover. MACD (-12.6399) crossed below Signal line (-12.5715). Histogram: -0.06,-444.11
BT-20251205133306-0031,2025-04-22T04:00:00+00:00,SPY,BUY,long,18.7802,527.25,9901.87,macd_strategy,backtest,macd_bullish_crossover,-11.9848,-12.4542,above,,BUY: MACD bullish crossover. MACD (-11.9848) crossed above Signal line (-12.4542). Histogram: 0.4694,
BT-20251205133306-0032,2025-05-28T04:00:00+00:00,SPY,SELL,long,18.7802,587.73,11037.70,macd_strategy,backtest,macd_bearish_crossover,9.6313,9.6387,below,,SELL: MACD bearish crossover. MACD (9.6313) crossed below Signal line (9.6387). Histogram: -0.0074. ,1130.88
BT-20251205133306-0033,2025-06-10T04:00:00+00:00,SPY,BUY,long,16.6020,603.08,10012.31,macd_strategy,backtest,macd_bullish_crossover,9.1346,9.1316,above,,BUY: MACD bullish crossover. MACD (9.1346) crossed above Signal line (9.1316). Histogram: 0.0030. Mo,
BT-20251205133306-0034,2025-06-11T04:00:00+00:00,SPY,SELL,long,16.6020,601.36,9983.76,macd_strategy,backtest,macd_bearish_crossover,9.0402,9.1133,below,,SELL: MACD bearish crossover. MACD (9.0402) crossed below Signal line (9.1133). Histogram: -0.0731. ,-33.56
BT-20251205133306-0035,2025-06-27T04:00:00+00:00,SPY,BUY,long,16.2730,614.91,10006.46,macd_strategy,backtest,macd_bullish_crossover,7.5254,7.2107,above,,BUY: MACD bullish crossover. MACD (7.5254) crossed above Signal line (7.2107). Histogram: 0.3147. Mo,
BT-20251205133306-0036,2025-07-15T04:00:00+00:00,SPY,SELL,long,16.2730,622.14,10124.11,macd_strategy,backtest,macd_bearish_crossover,8.5405,8.8383,below,,SELL: MACD bearish crossover. MACD (8.5405) crossed below Signal line (8.8383). Histogram: -0.2978. ,112.65
BT-20251205133306-0037,2025-07-25T04:00:00+00:00,SPY,BUY,long,15.7200,637.10,10015.21,macd_strategy,backtest,macd_bullish_crossover,8.3096,8.2385,above,,BUY: MACD bullish crossover. MACD (8.3096) crossed above Signal line (8.2385). Histogram: 0.0710. Mo,
BT-20251205133306-0038,2025-07-29T04:00:00+00:00,SPY,SELL,long,15.7200,635.26,9986.28,macd_strategy,backtest,macd_bearish_crossover,8.1529,8.2393,below,,SELL: MACD bearish crossover. MACD (8.1529) crossed below Signal line (8.2393). Histogram: -0.0864. ,-33.93
BT-20251205133306-0039,2025-08-13T04:00:00+00:00,SPY,BUY,long,15.5210,644.89,10009.31,macd_strategy,backtest,macd_bullish_crossover,5.8281,5.6297,above,,BUY: MACD bullish crossover. MACD (5.8281) crossed above Signal line (5.6297). Histogram: 0.1984. Mo,
BT-20251205133306-0040,2025-08-19T04:00:00+00:00,SPY,SELL,long,15.5210,639.81,9930.47,macd_strategy,backtest,macd_bearish_crossover,5.7902,5.8741,below,,SELL: MACD bearish crossover. MACD (5.7902) crossed below Signal line (5.8741). Histogram: -0.0839. ,-83.85
BT-20251205133306-0041,2025-08-28T04:00:00+00:00,SPY,BUY,long,15.4078,648.92,9998.44,macd_strategy,backtest,macd_bullish_crossover,5.1452,5.1288,above,,BUY: MACD bullish crossover. MACD (5.1452) crossed above Signal line (5.1288). Histogram: 0.0164. Mo,
BT-20251205133306-0042,2025-08-29T04:00:00+00:00,SPY,SELL,long,15.4078,645.05,9938.81,macd_strategy,backtest,macd_bearish_crossover,4.9494,5.0929,below,,SELL: MACD bearish crossover. MACD (4.9494) crossed below Signal line (5.0929). Histogram: -0.1436. ,-64.63
BT-20251205133306-0043,2025-09-10T04:00:00+00:00,SPY,BUY,long,15.3164,652.21,9989.48,macd_strategy,backtest,macd_bullish_crossover,4.6035,4.5393,above,,BUY: MACD bullish crossover. MACD (4.6035) crossed above Signal line (4.5393). Histogram: 0.0642. Mo,
BT-20251205133306-0044,2025-09-25T04:00:00+00:00,SPY,SELL,long,15.3164,658.05,10078.93,macd_strategy,backtest,macd_bearish_crossover,5.9676,6.2300,below,,SELL: MACD bearish crossover. MACD (5.9676) crossed below Signal line (6.2300). Histogram: -0.2623. ,84.45
BT-20251205133306-0045,2025-10-02T04:00:00+00:00,SPY,BUY,long,14.9359,669.22,9995.42,macd_strategy,backtest,macd_bullish_crossover,6.0209,5.9728,above,,BUY: MACD bullish crossover. MACD (6.0209) crossed above Signal line (5.9728). Histogram: 0.0481. Mo,
BT-20251205133306-0046,2025-10-09T04:00:00+00:00,SPY,SELL,long,14.9359,671.16,10024.40,macd_strategy,backtest,macd_bearish_crossover,6.0413,6.0552,below,,SELL: MACD bearish crossover. MACD (6.0413) crossed below Signal line (6.0552). Histogram: -0.0139. ,23.98
BT-20251205133307-0047,2025-10-24T04:00:00+00:00,SPY,BUY,long,14.7587,677.25,9995.32,macd_strategy,backtest,macd_bullish_crossover,3.7878,3.4822,above,,BUY: MACD bullish crossover. MACD (3.7878) crossed above Signal line (3.4822). Histogram: 0.3056. Mo,
BT-20251205133307-0048,2025-11-05T05:00:00+00:00,SPY,SELL,long,14.7587,677.58,10000.19,macd_strategy,backtest,macd_bearish_crossover,5.1116,5.3590,below,,SELL: MACD bearish crossover. MACD (5.1116) crossed below Signal line (5.3590). Histogram: -0.2475. ,-0.13
BT-20251205133307-0049,2025-11-28T05:00:00+00:00,SPY,BUY,long,14.6224,683.39,9992.80,macd_strategy,backtest,macd_bullish_crossover,0.5974,-0.2189,above,,BUY: MACD bullish crossover. MACD (0.5974) crossed above Signal line (-0.2189). Histogram: 0.8163. M,
BT-20251205133307-0050,2025-12-04T05:00:00+00:00,SPY,SELL,long,14.6224,684.39,10007.43,macd_strategy,backtest,backtest_end,,,n/a,,Position closed at end of backtest period.,9.63
BT-20251205133307-0051,2025-02-27T05:00:00+00:00,SPY,BUY,long,17.0926,585.05,10000.00,pairs_trading_strategy,backtest,z_score_oversold,-2.5984,-2.0000,below,,BUY: Z-score (-2.60) below -2.0 threshold. Price $585.05 is 2.6 std devs below 20-day mean $602.82. ,
BT-20251205133307-0052,2025-03-24T04:00:00+00:00,SPY,SELL,long,17.0926,574.08,9812.49,pairs_trading_strategy,backtest,z_score_mean_reversion,0.1243,0.5000,near_zero,,SELL: Z-score (0.12) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,-192.51
BT-20251205133307-0053,2025-04-03T04:00:00+00:00,SPY,BUY,long,18.5919,536.70,9978.28,pairs_trading_strategy,backtest,z_score_oversold,-2.9116,-2.0000,below,,BUY: Z-score (-2.91) below -2.0 threshold. Price $536.70 is 2.9 std devs below 20-day mean $562.64. ,
BT-20251205133307-0054,2025-04-09T04:00:00+00:00,SPY,SELL,long,18.5919,548.62,10199.89,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.1775,0.5000,near_zero,,SELL: Z-score (-0.18) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,216.63
BT-20251205133308-0055,2025-10-10T04:00:00+00:00,SPY,BUY,long,15.3095,653.02,9997.41,pairs_trading_strategy,backtest,z_score_oversold,-2.2116,-2.0000,below,,BUY: Z-score (-2.21) below -2.0 threshold. Price $653.02 is 2.2 std devs below 20-day mean $664.59. ,
BT-20251205133308-0056,2025-10-13T04:00:00+00:00,SPY,SELL,long,15.3095,663.04,10150.81,pairs_trading_strategy,backtest,z_score_mean_reversion,-0.3204,0.5000,near_zero,,SELL: Z-score (-0.32) reverted within ±0.5 of mean. Mean reversion target achieved. Taking profits.,148.40
